occupationUri,occupationLabel,label,skills_essential,skills_optional,skills_unknown,n_total
http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,perchiste,Data,"[""analyser un scénario""]",[],[],1
http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,perchiste,QA/Test,"[""gérer la qualité sonore""]","[""évaluer la qualité sonore""]",[],2
http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,perchiste,Security,[],"[""appliquer des normes de santé et de sécurité"", ""réglementation en matière de santé et de sécurité""]",[],2
http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,perchiste,Software,"[""acoustique"", ""délibérer avec un monteur de son"", ""effectuer des contrôles du son"", ""matériel audiovisuel"", ""mettre en place un équipement sonore"", ""programmer des indications sonores"", ""respecter un planning de travail"", ""suivre les consignes d’un directeur artistique"", ""travailler de façon ergonomique"", ""utiliser de la documentation technique"", ""utiliser un logiciel de reproduction audio""]","[""adapter le plan artistique au lieu"", ""assurer la conception technique d'un système de sonorisation"", ""entretenir du matériel de sonorisation"", ""modifier une bande-son"", ""régler des systèmes audio sans fil"", ""superviser une production sonore"", ""utiliser une console de mixage audio"", ""électricité"", ""évaluer les besoins d'électricité""]",[],20
http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,programmeur en informatique industrielle/programmeuse en informatique industrielle,AI/ML,"[""ML (programmation informatique)""]","[""donner des conseils sur l'amélioration de la sécurité""]",[],2
http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,programmeur en informatique industrielle/programmeuse en informatique industrielle,Data,"[""garantir la disponibilité d'équipements""]","[""conseiller un client sur les possibilités techniques"", ""effectuer une analyse de données""]",[],3
http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,programmeur en informatique industrielle/programmeuse en informatique industrielle,QA/Test,"[""optimisation de la qualité et de la durée des cycles""]",[],[],1
http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,programmeur en informatique industrielle/programmeuse en informatique industrielle,Software,"[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""Erlang"", ""Groovy"", ""Haskell"", ""Java (programmation informatique)"", ""JavaScript"", ""Lisp"", ""MATLAB"", ""Microsoft Visual C++"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""appliquer des méthodes statistiques de contrôle des procédés"", ""configurer la commande d’une machine"", ""contrôle statistique des processus"", ""effectuer un dépannage"", ""lire des plans standard"", ""logiciel de conception assistée par ordinateur"", ""plans directeurs"", ""programmation de systèmes de TIC"", ""programmation informatique"", ""programmer une commande CNC"", ""utiliser des instruments de mesure"", ""utiliser un logiciel de CAO""]","[""génie électrique"", ""mathématiques"", ""modélisation 3D"", ""mécanique"", ""pièces de machines de tournage"", ""principes d’ingénierie"", ""processus d'ingénierie"", ""procédés de fabrication"", ""utiliser de la documentation technique"", ""utiliser des systèmes d’ingénierie assistés par ordinateur"", ""utiliser un logiciel de FAO"", ""utiliser un tour""]",[],60
http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,projectionniste,AI/ML,"[""assister un opérateur multimédia""]",[],[],1
http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,projectionniste,Data,"[""charger des bobines de films"", ""stocker des bobines de film"", ""vérifier des bobines de film""]","[""coller des bobines de film"", ""gérer le retour de biens loués"", ""marquer des bobines de film""]",[],6
http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,projectionniste,Security,"[""appliquer des normes de santé et de sécurité"", ""réglementation en matière de santé et de sécurité""]",[],[],2
http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,projectionniste,Software,"[""matériel de projection"", ""régler un projecteur"", ""utiliser un projecteur"", ""utiliser un télécinéma""]","[""entretenir du matériel de projection"", ""législation sur les droits d'auteur"", ""optique"", ""synchroniser du son et des images"", ""électricité""]",[],9
http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,responsable communications de données aéronautiques,AI/ML,"[""règles communes de sécurité en matière d'aviation""]",[],[],1
http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,responsable communications de données aéronautiques,Data,"[""effectuer une analyse de risque""]",[],[],1
http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,responsable communications de données aéronautiques,Software,"[""appliquer des compétences de communication technique"", ""avoir des connaissances en informatique"", ""communiquer dans les services de la circulation aérienne"", ""gérer le programme de communication des données de vol"", ""gérer les données"", ""présenter des rapports"", ""rédiger des rapports sur le travail"", ""suivre la performance des canaux de communication"", ""supporter le stress"", ""travailler au sein d’une équipe de transport aérien"", ""utiliser différents moyens de communication""]","[""exécuter simultanément plusieurs tâches"", ""utiliser des bases de données""]",[],13
http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,responsable de la planification de la capacité informatique,AI/ML,[],"[""coordonner des activités technologiques"", ""législation sociale"", ""modèles de qualité des processus d’information et de communication"", ""technologies de dématérialisation""]",[],4
http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,responsable de la planification de la capacité informatique,Data,"[""analyser les exigences des entreprises"", ""effectuer l'analyse d'une entreprise"", ""fournir des rapports d’analyse coût-bénéfice"", ""logiciel de système d'analyse statistique""]",[],[],4
http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,responsable de la planification de la capacité informatique,Network,[],"[""mettre en place un réseau privé virtuel""]",[],1
http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,responsable de la planification de la capacité informatique,Security,[],"[""normes de sécurité des TIC""]",[],1
http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,responsable de la planification de la capacité informatique,Software,"[""améliorer les processus d’entreprise"", ""appliquer les politiques d’une entreprise"", ""assurer la planification des ressources"", ""assurer le respect des normes TIC en matière d’organisation"", ""effectuer des prévisions statistiques"", ""infrastructure des TIC"", ""planifier les capacités TIC"", ""prévoir la charge de travail"", ""stratégie de crowdsourcing"", ""stratégie d’externalisation"", ""stratégie d’internalisation"", ""stratégies de planification des capacités TIC"", ""élaborer des rapports de statistiques financières""]","[""LDAP"", ""LINQ"", ""MDX"", ""N1QL"", ""SPARQL"", ""XQuery"", ""administrer un système de TIC"", ""assurer la gestion de projets"", ""concevoir un schéma de base de données"", ""créer des schémas de base de données"", ""cycle de développement logiciel"", ""déployer des systèmes TIC"", ""fournir des conseils en TIC"", ""fournir la documentation utilisateur"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""modélisation de processus d’entreprise"", ""planifier une migration vers l’informatique en nuage"", ""processus de conception"", ""procéder au dépannage des TIC"", ""recueillir les commentaires des clients sur des applications"", ""réaliser des audits informatiques"", ""trouver des solutions aux problèmes"", ""utiliser différents moyens de communication"", ""utiliser la programmation de scripts""]",[],38
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,responsable de la résilience informatique,AI/ML,"[""mener des exercices de reprise d’activité""]","[""coordonner des activités technologiques"", ""donner des conseils en matière de renforcement de la sécurité"", ""modèles de qualité des processus d’information et de communication""]",[],4
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,responsable de la résilience informatique,Data,"[""analyser des procédures d’entreprise"", ""analyser les systèmes d’information d’une organisation""]","[""analyser les exigences des entreprises"", ""fournir des rapports d’analyse coût-bénéfice""]",[],4
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,responsable de la résilience informatique,Security,"[""cybersécurité"", ""développer une stratégie de sécurité de l’information"", ""effectuer des tests de sécurité des TIC"", ""gérer la conformité en matière de sécurité des TIC"", ""gérer la sécurité du système"", ""identifier les risques de sécurité des TIC"", ""ingénierie de sécurité""]","[""définir les politiques de sécurité"", ""risques de sécurité des réseaux de TIC"", ""sécurité des TIC"", ""sécurité et conformité du nuage""]",[],11
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,responsable de la résilience informatique,Software,"[""bonne pratique en matière de sauvegarde de systèmes"", ""gérer les plans de reprise d’activité"", ""mettre en œuvre la gestion des risques des TIC"", ""mettre en œuvre un système de reprise d’activité"", ""politique de gestion interne des risques"", ""réaliser des audits informatiques"", ""résilience organisationnelle"", ""se conformer aux réglementations juridiques"", ""techniques de récupération des données"", ""élaborer des plans d'urgence en cas d'urgences""]","[""Interaction homme-machine"", ""assurer la gestion de projets"", ""besoins des utilisateurs des systèmes d’information et de communication"", ""exécuter les procédures de passation de marchés"", ""former le personnel"", ""gérer des clés pour la protection des données"", ""gérer les budgets"", ""logiciels bancaires de base"", ""mettre en œuvre un système de gestion"", ""modélisation de processus d’entreprise"", ""principes du piratage éthique"", ""résoudre des incidents liés à l’informatique en nuage"", ""établir des relations d'affaires""]",[],23
http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,responsable de la sécurité des TIC,AI/ML,"[""assurer la confidentialité des informations"", ""confidentialité de l’information"", ""dialoguer avec les parties prenantes"", ""donner des conseils sur la gestion de risques de sécurité"", ""informer sur la confidentialité des données"", ""mener des exercices de reprise d’activité"", ""modèles de qualité des processus d’information et de communication""]","[""coordonner des activités technologiques"", ""technologies de dématérialisation""]",[],9
http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,responsable de la sécurité des TIC,Security,"[""assurer le respect des exigences légales"", ""assurer le respect des normes TIC en matière d’organisation"", ""communiquer avec les parties intéressées"", ""cybersécurité"", ""développer une stratégie de sécurité de l’information"", ""gestion de projets TIC"", ""gestion des risques"", ""gérer la conformité en matière de sécurité des TIC"", ""gérer la sécurité du système"", ""gérer les plans de reprise d’activité"", ""gérer un plan de continuité des opérations"", ""identifier les risques de sécurité des TIC"", ""ingénierie de sécurité"", ""législation sur la sécurité des TIC"", ""mesures de lutte contre les cyberattaques"", ""mettre en œuvre la gestion des risques des TIC"", ""mettre en œuvre la gouvernance d’entreprise"", ""mettre en œuvre les politiques de sécurité des TIC"", ""mise en place d’un système de gestion de la sécurité de l’information"", ""méthodes de gestion de projets TIC"", ""normes de sécurité des TIC"", ""politique de gestion interne des risques"", ""principes du piratage éthique"", ""protection des données"", ""prévoir des risques opérationnels"", ""risques de sécurité des réseaux de TIC"", ""résilience organisationnelle"", ""se conformer aux réglementations juridiques"", ""stratégie de sécurité de l’information"", ""suivre les avancées dans un domaine d’expertise"", ""suivre les tendances technologiques"", ""superviser la coopération entre les services"", ""systèmes d’aide à la décision"", ""sécurité des TIC"", ""techniques d’audit"", ""utiliser des systèmes d’appui à la décision"", ""vecteurs d’attaque"", ""établir un plan de sécurité des TIC"", ""éthique"", ""évaluation des risques et des menaces""]","[""Internet des objets"", ""anomalies logicielles"", ""appliquer des opérations pour un environnement ITIL"", ""besoins des utilisateurs des systèmes d’information et de communication"", ""criminalistique informatique"", ""cryptage dans le domaine des TIC"", ""effectuer une évaluation de l’impact des processus de TIC sur une entreprise"", ""former le personnel"", ""gouvernance d’Internet"", ""gérer des clés pour la protection des données"", ""gérer le personnel"", ""gérer une identité numérique"", ""identifier les exigences légales"", ""infrastructure des TIC"", ""installer un logiciel antivirus"", ""installer un pare-feu"", ""menaces de sécurité des applications web"", ""mettre en place un réseau privé virtuel"", ""mettre en œuvre la sécurité et le respect des règles en matière d’informatique en nuage"", ""objectifs de contrôle de l’information et des technologies associées"", ""optimiser le choix d’une solution TIC"", ""programmation informatique"", ""protocoles de communication dans le domaine des TIC"", ""protéger des données à caractère personnel et la vie privée"", ""réaliser des audits informatiques"", ""standards du World Wide Web Consortium"", ""surveillance du nuage et compte rendu"", ""sécurité et conformité du nuage"", ""techniques de récupération des données"", ""trouver des solutions aux problèmes"", ""utiliser différents moyens de communication"", ""évaluer les connaissances en TIC""]",[],72
http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,responsable de l’analyse commerciale des technologies de l’information et de la communication,AI/ML,"[""améliorer les processus d’entreprise"", ""analyser les exigences des entreprises"", ""communication et collaboration numériques"", ""coordonner des activités technologiques"", ""créer des modèles de processus d’entreprise"", ""définir les prescriptions techniques"", ""définir une stratégie technologique"", ""effectuer l'analyse d'une entreprise"", ""fournir des conseils en TIC"", ""fournir des rapports d’analyse coût-bénéfice"", ""gérer un projet TIC"", ""législation sur la sécurité des TIC"", ""mettre en œuvre une planification stratégique"", ""modélisation de processus d’entreprise"", ""prendre des décisions commerciales stratégiques"", ""processus de conception"", ""procédés d'une entreprise"", ""proposer des solutions TIC aux problèmes des entreprises"", ""rédiger des rapports sur le travail"", ""suivre des indicateurs clés de performance"", ""systèmes d’aide à la décision""]","[""appliquer la gestion du changement"", ""communiquer avec des clients"", ""cycle de développement logiciel"", ""exploration de données"", ""extraction de l’information"", ""exécuter des calculs mathématiques et analytiques"", ""identifier des processus de restructuration"", ""marché des TIC"", ""principes de stratégie d’entreprise"", ""procéder à l’extraction de données"", ""proposer une formation sur les avancées technologiques pour les entreprises"", ""s’adapter à des changements de situation"", ""techniques de présentation visuelle"", ""utiliser différents moyens de communication""]",[],35
http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,responsable de l’assurance qualité informatique,AI/ML,"[""modèles de qualité des processus d’information et de communication""]","[""convivialité de l’application"", ""coordonner des activités technologiques"", ""déterminer les faiblesses d’un système TIC""]",[],4
http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,responsable de l’assurance qualité informatique,QA/Test,"[""anomalies logicielles"", ""attention aux détails dans le cadre de la préparation des audits"", ""effectuer des audits de la qualité"", ""exécuter des tests de logiciel"", ""fixer des objectifs d’assurance qualité"", ""fournir la documentation de test logiciel"", ""mettre en œuvre une planification stratégique"", ""méthodes d’assurance qualité"", ""niveaux de test logiciels"", ""normes de qualité"", ""politique de gestion interne des risques"", ""politique de qualité des TIC"", ""se conformer aux réglementations juridiques"", ""surveiller le contrôle de la qualité"", ""veiller à la qualité des systèmes d’information et de communication""]","[""cycle de développement logiciel"", ""dispenser une formation technique"", ""définir les critères de qualité des données"", ""définir une stratégie technologique"", ""développer des tests logiciels automatisés"", ""ergonomie informatique"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer les données"", ""identifier les exigences des clients"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""normes de qualité des bases de données"", ""suivre des indicateurs clés de performance"", ""utiliser différents moyens de communication"", ""élaborer des normes d’information"", ""évaluation de la qualité de données""]",[],32
http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,responsable de l’assurance qualité informatique,Security,[],"[""appliquer des politiques de sécurité de l’information"", ""législation sur la sécurité des TIC"", ""mettre en œuvre les politiques de sécurité des TIC""]",[],3
http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed,responsable de l’audit informatique,AI/ML,[],"[""assurer la confidentialité des informations"", ""confidentialité de l’information"", ""modèles de qualité des processus d’information et de communication"", ""technologies de dématérialisation""]",[],4
http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed,responsable de l’audit informatique,QA/Test,"[""normes de qualité""]","[""développer une suite de tests TIC"", ""politique de qualité des TIC""]",[],3
http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed,responsable de l’audit informatique,Security,"[""cybersécurité"", ""gérer la conformité en matière de sécurité des TIC"", ""objectifs de contrôle de l’information et des technologies associées""]","[""développer une stratégie de sécurité de l’information"", ""législation sur la sécurité des TIC"", ""mettre en œuvre les politiques de sécurité des TIC"", ""normes de sécurité des TIC""]",[],7
http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed,responsable de l’audit informatique,Software,"[""assurer le respect des exigences légales"", ""assurer le respect des normes TIC en matière d’organisation"", ""développer un flux de travail de TIC"", ""gestion de projets TIC"", ""gérer le système normalisé de planification des ressources d'une entreprise"", ""identifier les exigences légales"", ""mettre en œuvre la gestion des risques des TIC"", ""préparer des rapports d’audit financier"", ""réaliser des audits de conformité contractuelle"", ""réaliser des audits informatiques"", ""suivre les tendances technologiques"", ""techniques d’audit"", ""vecteurs d’attaque"", ""élaborer un plan d’audit"", ""établir des relations d'affaires""]","[""AJAX"", ""JavaScript"", ""PHP"", ""cycle de développement logiciel"", ""exigences légales concernant les produits dans le secteur des TIC"", ""former le personnel"", ""gérer les changements dans un système de TIC"", ""intervenir en tant que coach auprès des employés"", ""mettre en œuvre la gouvernance d’entreprise"", ""programmation web"", ""résilience organisationnelle"", ""structure de l’information"", ""utiliser des langages de balisage""]",[],28
http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,responsable des tests d’intégration,AI/ML,[],"[""système interorganisationnel de logiciels médiateurs""]",[],1
http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,responsable des tests d’intégration,Data,[],"[""méthodes d’analyse de la performance des TIC""]",[],1
http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,responsable des tests d’intégration,Network,[],"[""simulation de réseaux TIC""]",[],1
http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,responsable des tests d’intégration,QA/Test,"[""aborder des problèmes avec un esprit critique"", ""anomalies logicielles"", ""effectuer des tests système"", ""exécuter des tests de logiciel"", ""exécuter un test d’intégration"", ""fournir la documentation de test logiciel"", ""intégrer les composants d’un système"", ""niveaux de test logiciels"", ""reproduire les problèmes du logiciel client"", ""rédiger les conclusions d’un test"", ""utiliser une interface spécifique à une application""]","[""LDAP"", ""LINQ"", ""MDX"", ""N1QL"", ""SPARQL"", ""XQuery"", ""déboguer un logiciel"", ""développer des tests logiciels automatisés"", ""développer une suite de tests TIC"", ""effectuer des tests de récupération de logiciel"", ""effectuer l’examen du code source"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer un planning de tâches"", ""infrastructure des TIC"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""outils de débogage TIC"", ""outils d’automatisation de test TIC"", ""utiliser la programmation de scripts""]",[],33
http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,responsable des tests d’intégration,Security,[],"[""mettre en œuvre les politiques de sécurité des TIC""]",[],1
http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,responsable du service d’assistance informatique,AI/ML,"[""informer sur la confidentialité des données""]","[""modèles de qualité des processus d’information et de communication""]",[],2
http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,responsable du service d’assistance informatique,Data,"[""analyser les capacités du personnel"", ""utiliser un système de billetterie informatisée""]",[],[],2
http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,responsable du service d’assistance informatique,QA/Test,[],"[""gestion de l'assurance de la qualité des appels"", ""politique de qualité des TIC""]",[],2
http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,responsable du service d’assistance informatique,Security,"[""sécuriser les informations confidentielles de clients""]",[],[],1
http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,responsable du service d’assistance informatique,Software,"[""caractéristiques des produits"", ""caractéristiques des services"", ""communiquer avec des clients"", ""compréhension des produits"", ""fournir une assistance TIC"", ""gérer le personnel"", ""prévoir la charge de travail"", ""structure organisationnelle"", ""surveiller la saisie de données"", ""tenir à jour ses connaissances des produits"", ""trouver des solutions aux problèmes"", ""utiliser du matériel TIC""]","[""assurer la gestion de projets"", ""former le personnel"", ""gérer un planning de tâches"", ""intervenir en tant que coach auprès des employés"", ""marché des TIC"", ""offrir des services de suivi de la clientèle"", ""plateformes d’aide en ligne"", ""utiliser un logiciel de gestion de la relation avec le client"", ""établir un ordre de priorités de demandes""]",[],21
http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,scientifique des données,AI/ML,"[""mener des recherches interdisciplinaires"", ""modèles de données"", ""parrainer des individus""]","[""analyse des réseaux sociaux"", ""appliquer l’apprentissage mixte"", ""créer des modèles de données"", ""enseigner dans des contextes universitaires ou professionnels""]",[],7
http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,scientifique des données,Data,"[""analyse empirique"", ""analyse quantitative"", ""communiquer les résultats d’analyse""]","[""Hadoop"", ""analyse des entreprises"", ""analyse des soins de santé"", ""analyse marketing"", ""biologie computationnelle""]",[],8
http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,scientifique des données,Network,"[""créer un réseau professionnel avec des chercheurs et des scientifiques""]",[],[],1
http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,scientifique des données,QA/Test,"[""mettre en œuvre des processus de qualité des données""]","[""définir les critères de qualité des données"", ""évaluation de la qualité de données""]",[],3
http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,scientifique des données,Software,"[""Interagir professionnellement dans des environnements de recherche et professionnels"", ""appliquer des principes d’éthique et d’intégrité scientifique de la recherche dans les activités de recherche"", ""assurer la gestion de projets"", ""catégorisation de l’information"", ""collecter les données"", ""communiquer des résultats scientifiques"", ""concevoir un schéma de base de données"", ""construire des systèmes de recommandation"", ""créer des traitements de données"", ""demander un financement de recherche"", ""diffuser des résultats à la communauté scientifique"", ""développer des applications de traitement des données"", ""effectuer un nettoyage de données"", ""exploration de données"", ""extraction de l’information"", ""exécuter des calculs mathématiques et analytiques"", ""faire preuve d’une expertise disciplinaire"", ""fournir une présentation visuelle des données"", ""gérer des données de recherche"", ""gérer des données interopérables et réutilisables faciles à trouver et accessibles"", ""gérer des publications ouvertes"", ""gérer des systèmes de collecte de données"", ""gérer le développement professionnel personnel"", ""gérer les connaissances en vue d’une incidence stratégique"", ""gérer les droits de propriété intellectuelle"", ""ingénierie en mégadonnées"", ""interpréter des données actuelles"", ""intégrer la dimension de genre dans la recherche"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""littérature scientifique"", ""logiciel de visualisation des données"", ""mettre au point des logiciels libres"", ""modélisation mathématique"", ""normaliser les données"", ""parler plusieurs langues"", ""promouvoir le transfert de connaissances"", ""promouvoir l’engagement du public dans la recherche"", ""promouvoir l’innovation ouverte dans la recherche"", ""publier des recherches universitaires"", ""réaliser des recherches scientifiques"", ""rédiger des documents scientifiques ou articles universitaires et des documents techniques"", ""rédiger des publications scientifiques"", ""réfléchir de manière abstraite"", ""science des mégadonnées"", ""statistiques"", ""synthétiser des informations"", ""techniques de modélisation statistique"", ""techniques de présentation visuelle"", ""traitement analytique en ligne"", ""traiter des échantillons de données"", ""utiliser des bases de données"", ""utiliser des techniques de traitement des données"", ""éthique des données"", ""évaluer des activités de recherche""]","[""LDAP"", ""LINQ"", ""MDX"", ""N1QL"", ""SPARQL"", ""XQuery"", ""concevoir une base de données dans le nuage"", ""conservation numérique"", ""données non structurées"", ""estimation de l’état"", ""gérer la classification des données sur les TIC"", ""gérer les données"", ""gérer l’architecture des données TIC"", ""informatique décisionnelle"", ""informatique scientifique"", ""intégrer des données TIC"", ""plan de recherche"", ""prendre des décisions fondées sur les données"", ""procéder à l’extraction de données"", ""recherche pluridisciplinaire"", ""reconnaissance d’images"", ""simulation sur ordinateur"", ""utiliser un logiciel de tableur""]",[],78
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,spécialiste de l’investigation numérique,AI/ML,"[""RGPD"", ""appliquer la rétro-ingénierie"", ""assurer la préservation légale des appareils numériques"", ""collecter des données à des fins médico-légales"", ""confidentialité de l’information"", ""criminalistique informatique"", ""cybersécurité"", ""déterminer les faiblesses d’un système TIC"", ""développer une stratégie de sécurité de l’information"", ""effectuer des tests de sécurité des TIC"", ""fournir des conseils en TIC"", ""gérer des données juridiques"", ""gérer la conformité en matière de sécurité des TIC"", ""identifier les risques de sécurité des TIC"", ""informer sur la confidentialité des données"", ""infrastructure des TIC"", ""ingénierie de sécurité"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""législation sur la sécurité des TIC"", ""menaces de sécurité"", ""mesures de lutte contre les cyberattaques"", ""mettre en œuvre des outils de diagnostic d’un réseau TIC"", ""méthodes d’investigation"", ""niveaux de test logiciels"", ""normes de sécurité des TIC"", ""outil de test d’intrusion"", ""outils d’automatisation de test TIC"", ""présenter des preuves"", ""renseignements de police technique"", ""risques de sécurité des réseaux de TIC"", ""systèmes d’exploitation"", ""sécuriser les informations confidentielles de clients"", ""techniques d’audit"", ""traitement de données numériques"", ""utiliser des outils technologiques pour des enquêtes de police scientifique"", ""utiliser la programmation de scripts"", ""utiliser un logiciel de conservation des données"", ""vecteurs d’attaque"", ""établir un plan de sécurité des TIC""]","[""Aircrack (outil de test d’intrusion)"", ""Backbox (outil de test d’intrusion)"", ""BlackArch"", ""Cain and Abel (outil de test d’intrusion)"", ""John The Ripper (outil de test d’intrusion)"", ""Kali Linux"", ""LDAP"", ""LINQ"", ""MDX"", ""Maltego"", ""Metasploit"", ""N1QL"", ""Nessus"", ""Nexpose"", ""OWASP ZAP"", ""Parrot Security OS"", ""SPARQL"", ""Samurai Web Testing Framework"", ""THC Hydra"", ""WhiteHat Sentinel"", ""Wireshark"", ""XQuery"", ""analyser la configuration et les performances du réseau"", ""architecture de l’information"", ""architectures matérielles"", ""collecter des données en matière de cyberdéfense"", ""concevoir un réseau informatique"", ""cryptage dans le domaine des TIC"", ""exigences légales concernant les produits dans le secteur des TIC"", ""gérer les données et le stockage dans l’informatique en nuage"", ""mettre en œuvre les politiques de sécurité des TIC"", ""plateformes matérielles"", ""procéder à l’extraction de données"", ""stockage de données"", ""stratégie de sécurité de l’information"", ""technologies de dématérialisation"", ""utiliser différents moyens de communication""]",[],77
